,packet,time,type,raw,field1,distanceRaw,distanceCm,angleRaw,angleDegrees,time_seconds,distanceM,velocity
0,1,2026-09-15 08:33:13.977000+00:00,0xD2,00 01 00 D2 BC 97 00 12 2D 53,48279,11603,62.12,18,1.8,0.0,0.6212,0.0
1,2,2026-09-15 08:33:13.980000+00:00,0xD2,00 01 00 D2 BD 64 00 11 2D 53,48484,11603,62.12,17,1.7,0.003,0.6212,0.01111111111110219
2,3,2026-09-15 08:33:13.989000+00:00,0xD2,00 01 00 D2 BE 31 00 10 2D 54,48689,11604,62.16,16,1.6,0.012,0.6215999999999999,0.03444444444443029
3,4,2026-09-15 08:33:14.020000+00:00,0xD2,00 01 00 D2 BE FE 00 12 2D 54,48894,11604,62.16,18,1.8,0.043,0.6215999999999999,0.017971014492758286
4,5,2026-09-15 08:33:14.035000+00:00,0xD2,00 01 00 D2 BF CB 00 10 2D 55,49099,11605,62.2,16,1.6,0.058,0.622,0.013333333333331865
5,6,2026-09-15 08:33:14.050000+00:00,0xD2,00 01 00 D2 C0 98 00 12 2D 55,49304,11605,62.2,18,1.8,0.073,0.622,-5.329070518200751e-15
6,7,2026-09-15 08:33:14.080000+00:00,0xD2,00 01 00 D2 C1 65 00 13 2D 55,49509,11605,62.2,19,1.9,0.103,0.622,0.006666666666667709
7,8,2026-09-15 08:33:14.110000+00:00,0xD2,00 01 00 D2 C2 32 00 14 2D 56,49714,11606,62.24,20,2.0,0.133,0.6224000000000001,0.004242424242427489
8,9,2026-09-15 08:33:14.124000+00:00,0xD2,00 01 00 D2 C2 FF 00 11 2D 56,49919,11606,62.24,17,1.7,0.147,0.6224000000000001,-7.105427357601002e-15
9,10,2026-09-15 08:33:14.155000+00:00,0xD2,00 01 00 D2 C3 CC 00 12 2D 56,50124,11606,62.24,18,1.8,0.178,0.6224000000000001,0.12156862745095509
10,11,2026-09-15 08:33:14.158000+00:00,0xD2,00 01 00 D2 C4 99 00 11 2D 57,50329,11607,62.28,17,1.7,0.181,0.6228,0.12444444444444591
11,12,2026-09-15 08:33:14.200000+00:00,0xD2,00 01 00 D2 C5 66 00 11 2D 57,50534,11607,62.28,17,1.7,0.223,0.6228,0.12444444444443548
12,13,2026-09-15 08:33:14.203000+00:00,0xD2,00 01 00 D2 C6 33 00 12 2D 58,50739,11608,62.32,18,1.8,0.226,0.6232,0.11333333333333862
13,14,2026-09-15 08:33:14.215000+00:00,0xD2,00 01 00 D2 C7 00 00 12 2D 59,50944,11609,62.36,18,1.8,0.238,0.6236,0.023809523809527278
14,15,2026-09-15 08:33:14.245000+00:00,0xD2,00 01 00 D2 C7 CE 00 12 2D 59,51150,11609,62.36,18,1.8,0.268,0.6236,0.017777777777777004
15,16,2026-09-15 08:33:14.260000+00:00,0xD2,00 01 00 D2 C8 9B 00 12 2D 5A,51355,11610,62.4,18,1.8,0.283,0.624,0.01777777777777434
16,17,2026-09-15 08:33:14.290000+00:00,0xD2,00 01 00 D2 C9 6A 00 10 2D 5A,51562,11610,62.4,16,1.6,0.313,0.624,0.019480519480513436
17,18,2026-09-15 08:33:14.304000+00:00,0xD2,00 01 00 D2 CA 37 00 12 2D 5B,51767,11611,62.44,18,1.8,0.327,0.6244,0.015238095238085947
18,19,2026-09-15 08:33:14.320000+00:00,0xD2,00 01 00 D2 CB 04 00 11 2D 5B,51972,11611,62.44,17,1.7,0.343,0.6244,8.881784197001252e-16
19,20,2026-09-15 08:33:14.350000+00:00,0xD2,00 01 00 D2 CB D1 00 12 2D 5B,52177,11611,62.44,18,1.8,0.373,0.6244,3.552713678800501e-15
20,21,2026-09-15 08:33:14.365000+00:00,0xD2,00 01 00 D2 CC 9E 00 11 2D 5B,52382,11611,62.44,17,1.7,0.388,0.6244,0.0
21,22,2026-09-15 08:33:14.380000+00:00,0xD2,00 01 00 D2 CD 6B 00 13 2D 5B,52587,11611,62.44,19,1.9,0.403,0.6244,0.0
22,23,2026-09-15 08:33:14.411000+00:00,0xD2,00 01 00 D2 CE 39 00 14 2D 5B,52793,11611,62.44,20,2.0,0.434,0.6244,0.0
23,24,2026-09-15 08:33:14.426000+00:00,0xD2,00 01 00 D2 CF 06 00 11 2D 5B,52998,11611,62.44,17,1.7,0.449,0.6244,-8.881784197001252e-16
24,25,2026-09-15 08:33:14.455000+00:00,0xD2,00 01 00 D2 CF D3 00 11 2D 5B,53203,11611,62.44,17,1.7,0.478,0.6244,0.0
25,26,2026-09-15 08:33:14.469000+00:00,0xD2,00 01 00 D2 D0 A3 00 13 2D 5B,53411,11611,62.44,19,1.9,0.492,0.6244,-3.552713678800501e-15
26,27,2026-09-15 08:33:14.485000+00:00,0xD2,00 01 00 D2 D1 70 00 13 2D 5B,53616,11611,62.44,19,1.9,0.508,0.6244,0.0
27,28,2026-09-15 08:33:14.515000+00:00,0xD2,00 01 00 D2 D2 3D 00 11 2D 5B,53821,11611,62.44,17,1.7,0.538,0.6244,-3.552713678800501e-15
28,29,2026-09-15 08:33:14.529000+00:00,0xD2,00 01 00 D2 D3 0A 00 10 2D 5B,54026,11611,62.44,16,1.6,0.552,0.6244,3.552713678800501e-15
29,30,2026-09-15 08:33:14.545000+00:00,0xD2,00 01 00 D2 D3 D7 00 13 2D 5B,54231,11611,62.44,19,1.9,0.568,0.6244,3.552713678800501e-15
30,31,2026-09-15 08:33:14.575000+00:00,0xD2,00 01 00 D2 D4 A4 00 12 2D 5B,54436,11611,62.44,18,1.8,0.598,0.6244,0.017777777777780557
31,32,2026-09-15 08:33:14.590000+00:00,0xD2,00 01 00 D2 D5 71 00 10 2D 5C,54641,11612,62.48,16,1.6,0.613,0.6248,0.01777777777777967
32,33,2026-09-15 08:33:14.620000+00:00,0xD2,00 01 00 D2 D6 3E 00 10 2D 5C,54846,11612,62.48,16,1.6,0.643,0.6248,0.015018773466831448
33,34,2026-09-15 08:33:14.637000+00:00,0xD2,00 01 00 D2 D7 0B 00 11 2D 5D,55051,11613,62.52,17,1.7,0.66,0.6252,0.026294388723229645
34,35,2026-09-15 08:33:14.651000+00:00,0xD2,00 01 00 D2 D7 D8 00 11 2D 5E,55256,11614,62.56,17,1.7,0.674,0.6256,0.028250658723796285
35,36,2026-09-15 08:33:14.680000+00:00,0xD2,00 01 00 D2 D8 A5 00 12 2D 60,55461,11616,62.64,18,1.8,0.703,0.6264,0.008981555733758029
36,37,2026-09-15 08:33:14.694000+00:00,0xD2,00 01 00 D2 D9 72 00 10 2D 60,55666,11616,62.64,16,1.6,0.717,0.6264,0.011666666666663161
37,38,2026-09-15 08:33:14.710000+00:00,0xD2,00 01 00 D2 DA 3F 00 11 2D 61,55871,11617,62.68,17,1.7,0.733,0.6268,0.02088194921071196
38,39,2026-09-15 08:33:14.741000+00:00,0xD2,00 01 00 D2 DB 0C 00 13 2D 62,56076,11618,62.72,19,1.9,0.764,0.6272,0.006236559139784603
39,40,2026-09-15 08:33:14.770000+00:00,0xD2,00 01 00 D2 DB D9 00 12 2D 62,56281,11618,62.72,18,1.8,0.793,0.6272,-5.684341886080802e-14
40,41,2026-09-15 08:33:14.772000+00:00,0xD2,00 01 00 D2 DC A6 00 12 2D 62,56486,11618,62.72,18,1.8,0.795,0.6272,-3.774758283725532e-15
41,42,2026-09-15 08:33:14.801000+00:00,0xD2,00 01 00 D2 DD 73 00 11 2D 62,56691,11618,62.72,17,1.7,0.824,0.6272,0.0
42,43,2026-09-15 08:33:14.816000+00:00,0xD2,00 01 00 D2 DE 40 00 10 2D 62,56896,11618,62.72,16,1.6,0.839,0.6272,-8.881784197001252e-16
43,44,2026-09-15 08:33:14.845000+00:00,0xD2,00 01 00 D2 DF 0E 00 11 2D 62,57102,11618,62.72,17,1.7,0.868,0.6272,0.0
44,45,2026-09-15 08:33:14.875000+00:00,0xD2,00 01 00 D2 DF DC 00 11 2D 62,57308,11618,62.72,17,1.7,0.898,0.6272,0.0
45,46,2026-09-15 08:33:14.890000+00:00,0xD2,00 01 00 D2 E0 A9 00 11 2D 62,57513,11618,62.72,17,1.7,0.913,0.6272,-0.013333333333331865
46,47,2026-09-15 08:33:14.905000+00:00,0xD2,00 01 00 D2 E1 76 00 11 2D 61,57718,11617,62.68,17,1.7,0.928,0.6268,-0.01797101449275207
47,48,2026-09-15 08:33:14.936000+00:00,0xD2,00 01 00 D2 E2 43 00 10 2D 61,57923,11617,62.68,16,1.6,0.959,0.6268,0.0
48,49,2026-09-15 08:33:14.950000+00:00,0xD2,00 01 00 D2 E3 10 00 12 2D 61,58128,11617,62.68,18,1.8,0.973,0.6268,0.0
49,50,2026-09-15 08:33:14.964000+00:00,0xD2,00 01 00 D2 E3 DE 00 10 2D 61,58334,11617,62.68,16,1.6,0.987,0.6268,-8.881784197001252e-16
50,51,2026-09-15 08:33:15.010000+00:00,0xD2,00 01 00 D2 E4 AB 00 12 2D 61,58539,11617,62.68,18,1.8,1.033,0.6268,1.4210854715202004e-14
51,52,2026-09-15 08:33:15.019000+00:00,0xD2,00 01 00 D2 E5 78 00 10 2D 61,58744,11617,62.68,16,1.6,1.042,0.6268,-7.105427357601002e-15
52,53,2026-09-15 08:33:15.028000+00:00,0xD2,00 01 00 D2 E6 47 00 12 2D 61,58951,11617,62.68,18,1.8,1.051,0.6268,5.329070518200751e-15
53,54,2026-09-15 08:33:15.055000+00:00,0xD2,00 01 00 D2 E7 14 00 12 2D 61,59156,11617,62.68,18,1.8,1.078,0.6268,3.552713678800501e-15
54,55,2026-09-15 08:33:15.072000+00:00,0xD2,00 01 00 D2 E7 E1 00 10 2D 61,59361,11617,62.68,16,1.6,1.095,0.6268,0.0
55,56,2026-09-15 08:33:15.085000+00:00,0xD2,00 01 00 D2 E8 AE 00 11 2D 61,59566,11617,62.68,17,1.7,1.108,0.6268,-2.6645352591003757e-15
56,57,2026-09-15 08:33:15.116000+00:00,0xD2,00 01 00 D2 E9 7B 00 10 2D 61,59771,11617,62.68,16,1.6,1.139,0.6268,-0.0006946778711498514
57,58,2026-09-15 08:33:15.235000+00:00,0xD2,00 01 00 D2 EE 37 00 11 2D 60,60983,11616,62.64,17,1.7,1.258,0.6264,-0.0003762699109586265
58,59,2026-09-15 08:33:15.250000+00:00,0xD2,00 01 00 D2 EF 05 00 13 2D 60,61189,11616,62.64,19,1.9,1.273,0.6264,-0.014778325123153024
59,60,2026-09-15 08:33:15.264000+00:00,0xD2,00 01 00 D2 EF D2 00 10 2D 5F,61394,11615,62.6,16,1.6,1.287,0.626,-0.02368012422359911
60,61,2026-09-15 08:33:15.296000+00:00,0xD2,00 01 00 D2 F0 9F 00 10 2D 5E,61599,11614,62.56,16,1.6,1.319,0.6256,-0.02368012422360266
61,62,2026-09-15 08:33:15.310000+00:00,0xD2,00 01 00 D2 F1 6C 00 11 2D 5D,61804,11613,62.52,17,1.7,1.333,0.6252,-0.024761904761902542
62,63,2026-09-15 08:33:15.331000+00:00,0xD2,00 01 00 D2 F2 39 00 10 2D 5C,62009,11612,62.48,16,1.6,1.354,0.6248,-0.025714285714284912
63,64,2026-09-15 08:33:15.355000+00:00,0xD2,00 01 00 D2 F3 06 00 11 2D 5A,62214,11610,62.4,17,1.7,1.378,0.624,-0.02923076923076451
64,65,2026-09-15 08:33:15.370000+00:00,0xD2,00 01 00 D2 F3 D3 00 12 2D 59,62419,11609,62.36,18,1.8,1.393,0.6236,-0.034747474747476303
65,66,2026-09-15 08:33:15.388000+00:00,0xD2,00 01 00 D2 F4 A0 00 14 2D 57,62624,11607,62.28,20,2.0,1.411,0.6228,-0.03259259259259295
66,67,2026-09-15 08:33:15.415000+00:00,0xD2,00 01 00 D2 F5 6D 00 14 2D 56,62829,11606,62.24,20,2.0,1.438,0.6224000000000001,-0.0325925925925965
67,68,2026-09-15 08:33:15.433000+00:00,0xD2,00 01 00 D2 F6 3A 00 16 2D 54,63034,11604,62.16,22,2.2,1.456,0.6215999999999999,-0.027053140096624517
68,69,2026-09-15 08:33:15.461000+00:00,0xD2,00 01 00 D2 F7 07 00 16 2D 54,63239,11604,62.16,22,2.2,1.484,0.6215999999999999,0.0
69,70,2026-09-15 08:33:15.477000+00:00,0xD2,00 01 00 D2 F7 D4 00 16 2D 54,63444,11604,62.16,22,2.2,1.5,0.6215999999999999,3.552713678800501e-15
70,71,2026-09-15 08:33:15.491000+00:00,0xD2,00 01 00 D2 F8 A1 00 16 2D 54,63649,11604,62.16,22,2.2,1.514,0.6215999999999999,8.881784197001252e-16
71,72,2026-09-15 08:33:15.520000+00:00,0xD2,00 01 00 D2 F9 6E 00 16 2D 54,63854,11604,62.16,22,2.2,1.543,0.6215999999999999,0.0
72,73,2026-09-15 08:33:15.535000+00:00,0xD2,00 01 00 D2 FA 3B 00 16 2D 54,64059,11604,62.16,22,2.2,1.558,0.6215999999999999,-3.552713678800501e-15
73,74,2026-09-15 08:33:15.551000+00:00,0xD2,00 01 00 D2 FB 08 00 16 2D 54,64264,11604,62.16,22,2.2,1.574,0.6215999999999999,0.0
74,75,2026-09-15 08:33:15.581000+00:00,0xD2,00 01 00 D2 FB D6 00 16 2D 54,64470,11604,62.16,22,2.2,1.604,0.6215999999999999,0.0
75,76,2026-09-15 08:33:15.601000+00:00,0xD2,00 01 00 D2 FC A3 00 16 2D 54,64675,11604,62.16,22,2.2,1.624,0.6215999999999999,0.0
76,77,2026-09-15 08:33:15.626000+00:00,0xD2,00 01 00 D2 FD 70 00 15 2D 54,64880,11604,62.16,21,2.1,1.649,0.6215999999999999,0.0
77,78,2026-09-15 08:33:15.645000+00:00,0xD2,00 01 00 D2 FE 40 00 17 2D 54,65088,11604,62.16,23,2.3,1.668,0.6215999999999999,0.0
78,79,2026-09-15 08:33:15.656000+00:00,0xD2,00 01 00 D2 FF 0D 00 14 2D 54,65293,11604,62.16,20,2.0,1.679,0.6215999999999999,3.552713678800501e-15
79,80,2026-09-15 08:33:15.686000+00:00,0xD2,00 01 00 D2 FF DA 00 16 2D 54,65498,11604,62.16,22,2.2,1.709,0.6215999999999999,0.0
80,81,2026-09-15 08:33:15.716000+00:00,0xD3,00 01 00 D3 00 A7 00 15 2D 54,167,11604,62.16,21,2.1,1.739,0.6215999999999999,-5.684341886080802e-14
81,82,2026-09-15 08:33:15.718000+00:00,0xD3,00 01 00 D3 01 74 00 16 2D 54,372,11604,62.16,22,2.2,1.741,0.6215999999999999,-2.1760371282653068e-14
82,83,2026-09-15 08:33:15.745000+00:00,0xD3,00 01 00 D3 02 42 00 17 2D 54,578,11604,62.16,23,2.3,1.768,0.6215999999999999,0.0
83,84,2026-09-15 08:33:15.759000+00:00,0xD3,00 01 00 D3 03 0F 00 16 2D 54,783,11604,62.16,22,2.2,1.782,0.6215999999999999,0.0
84,85,2026-09-15 08:33:15.791000+00:00,0xD3,00 01 00 D3 03 DC 00 16 2D 54,988,11604,62.16,22,2.2,1.814,0.6215999999999999,-3.552713678800501e-15
85,86,2026-09-15 08:33:15.806000+00:00,0xD3,00 01 00 D3 04 AD 00 18 2D 54,1197,11604,62.16,24,2.4,1.829,0.6215999999999999,-3.552713678800501e-15
86,87,2026-09-15 08:33:15.824000+00:00,0xD3,00 01 00 D3 05 7A 00 16 2D 54,1402,11604,62.16,22,2.2,1.847,0.6215999999999999,1.7763568394002505e-15
87,88,2026-09-15 08:33:15.851000+00:00,0xD3,00 01 00 D3 06 47 00 14 2D 54,1607,11604,62.16,20,2.0,1.874,0.6215999999999999,-3.1086244689504383e-15
88,89,2026-09-15 08:33:15.955000+00:00,0xD3,00 01 00 D3 0A 79 00 15 2D 54,2681,11604,62.16,21,2.1,1.978,0.6215999999999999,-0.025181598062950172
89,90,2026-09-15 08:33:15.969000+00:00,0xD3,00 01 00 D3 0B 46 00 15 2D 53,2886,11603,62.12,21,2.1,1.992,0.6212,-0.02369687660010289
90,91,2026-09-15 08:33:16+00:00,0xD3,00 01 00 D3 0C 15 00 14 2D 52,3093,11602,62.08,20,2.0,2.023,0.6208,-0.022178588125296272
91,92,2026-09-15 08:33:16.015000+00:00,0xD3,00 01 00 D3 0C E3 00 16 2D 51,3299,11601,62.04,22,2.2,2.038,0.6204,-0.03999999999999915
92,93,2026-09-15 08:33:16.030000+00:00,0xD3,00 01 00 D3 0D B0 00 16 2D 4F,3504,11599,61.96,22,2.2,2.053,0.6196,-0.03999999999999204
93,94,2026-09-15 08:33:16.060000+00:00,0xD3,00 01 00 D3 0E 7D 00 16 2D 4E,3709,11598,61.92,22,2.2,2.083,0.6192,-0.0400000000000027
94,95,2026-09-15 08:33:16.075000+00:00,0xD3,00 01 00 D3 0F 4A 00 18 2D 4C,3914,11596,61.84,24,2.4,2.098,0.6184000000000001,-0.02666666666666373
95,96,2026-09-15 08:33:16.090000+00:00,0xD3,00 01 00 D3 10 17 00 1A 2D 4C,4119,11596,61.84,26,2.6,2.113,0.6184000000000001,-4.440892098500626e-15
96,97,2026-09-15 08:33:16.120000+00:00,0xD3,00 01 00 D3 10 E4 00 18 2D 4C,4324,11596,61.84,24,2.4,2.143,0.6184000000000001,0.0
97,98,2026-09-15 08:33:16.141000+00:00,0xD3,00 01 00 D3 11 B1 00 1A 2D 4C,4529,11596,61.84,26,2.6,2.164,0.6184000000000001,-1.7763568394002505e-15
98,99,2026-09-15 08:33:16.165000+00:00,0xD3,00 01 00 D3 12 7F 00 18 2D 4C,4735,11596,61.84,24,2.4,2.188,0.6184000000000001,-3.552713678800501e-15
99,100,2026-09-15 08:33:16.179000+00:00,0xD3,00 01 00 D3 13 4D 00 1A 2D 4C,4941,11596,61.84,26,2.6,2.202,0.6184000000000001,0.008028673835129396
100,101,2026-09-15 08:33:16.210000+00:00,0xD3,00 01 00 D3 14 1A 00 18 2D 4E,5146,11598,61.92,24,2.4,2.233,0.6192,0.02638616175783781
101,102,2026-09-15 08:33:16.225000+00:00,0xD3,00 01 00 D3 14 E7 00 16 2D 4F,5351,11599,61.96,22,2.2,2.248,0.6196,0.014166666666671546
102,103,2026-09-15 08:33:16.242000+00:00,0xD3,00 01 00 D3 15 B4 00 16 2D 4F,5556,11599,61.96,22,2.2,2.265,0.6196,0.014166666666667993
103,104,2026-09-15 08:33:16.257000+00:00,0xD3,00 01 00 D3 16 81 00 14 2D 50,5761,11600,62.0,20,2.0,2.28,0.62,0.017364341085272628
104,105,2026-09-15 08:33:16.285000+00:00,0xD3,00 01 00 D3 17 4E 00 15 2D 50,5966,11600,62.0,21,2.1,2.308,0.62,3.552713678800501e-15
105,106,2026-09-15 08:33:16.299000+00:00,0xD3,00 01 00 D3 18 1B 00 14 2D 50,6171,11600,62.0,20,2.0,2.322,0.62,-2.6645352591003757e-15
106,107,2026-09-15 08:33:16.331000+00:00,0xD3,00 01 00 D3 18 E9 00 16 2D 50,6377,11600,62.0,22,2.2,2.354,0.62,0.0
107,108,2026-09-15 08:33:16.354000+00:00,0xD3,00 01 00 D3 19 B7 00 16 2D 50,6583,11600,62.0,22,2.2,2.377,0.62,0.0
108,109,2026-09-15 08:33:16.366000+00:00,0xD3,00 01 00 D3 1A 84 00 14 2D 50,6788,11600,62.0,20,2.0,2.389,0.62,-0.005555555555554648
109,110,2026-09-15 08:33:16.390000+00:00,0xD3,00 01 00 D3 1B 51 00 15 2D 4F,6993,11599,61.96,21,2.1,2.413,0.6196,-0.006140350877192446
110,111,2026-09-15 08:33:16.404000+00:00,0xD3,00 01 00 D3 1C 1E 00 14 2D 4F,7198,11599,61.96,20,2.0,2.427,0.6196,3.552713678800501e-15
111,112,2026-09-15 08:33:16.420000+00:00,0xD3,00 01 00 D3 1C EB 00 17 2D 4F,7403,11599,61.96,23,2.3,2.443,0.6196,-0.00463768115942198
112,113,2026-09-15 08:33:16.450000+00:00,0xD3,00 01 00 D3 1D B9 00 16 2D 4E,7609,11598,61.92,22,2.2,2.473,0.6192,-0.004637681159422868
113,114,2026-09-15 08:33:16.466000+00:00,0xD3,00 01 00 D3 1E 86 00 16 2D 4E,7814,11598,61.92,22,2.2,2.489,0.6192,8.881784197001252e-16
114,115,2026-09-15 08:33:16.495000+00:00,0xD3,00 01 00 D3 1F 54 00 16 2D 4E,8020,11598,61.92,22,2.2,2.518,0.6192,0.0
115,116,2026-09-15 08:33:16.509000+00:00,0xD3,00 01 00 D3 20 22 00 16 2D 4E,8226,11598,61.92,22,2.2,2.532,0.6192,-3.552713678800501e-15
116,117,2026-09-15 08:33:16.524000+00:00,0xD3,00 01 00 D3 20 EF 00 15 2D 4E,8431,11598,61.92,21,2.1,2.547,0.6192,-8.881784197001252e-16
117,118,2026-09-15 08:33:16.556000+00:00,0xD3,00 01 00 D3 21 BC 00 15 2D 4E,8636,11598,61.92,21,2.1,2.579,0.6192,0.0
118,119,2026-09-15 08:33:16.569000+00:00,0xD3,00 01 00 D3 22 89 00 14 2D 4E,8841,11598,61.92,20,2.0,2.592,0.6192,-0.009318996415771608
119,120,2026-09-15 08:33:16.587000+00:00,0xD3,00 01 00 D3 23 56 00 15 2D 4D,9046,11597,61.88,21,2.1,2.61,0.6188,-0.018994049074750663
120,121,2026-09-15 08:33:16.616000+00:00,0xD3,00 01 00 D3 24 23 00 14 2D 4C,9251,11596,61.84,20,2.0,2.639,0.6184000000000001,-0.043028983846951974
121,122,2026-09-15 08:33:16.630000+00:00,0xD3,00 01 00 D3 24 F0 00 16 2D 4A,9456,11594,61.76,22,2.2,2.653,0.6175999999999999,-0.04736024844720976
122,123,2026-09-15 08:33:16.662000+00:00,0xD3,00 01 00 D3 25 BE 00 1B 2D 48,9662,11592,61.68,27,2.7,2.685,0.6168,-0.04736024844720177
123,124,2026-09-15 08:33:16.676000+00:00,0xD3,00 01 00 D3 26 8C 00 1A 2D 46,9868,11590,61.6,26,2.6,2.699,0.616,-0.05942205942205803
124,125,2026-09-15 08:33:16.689000+00:00,0xD3,00 01 00 D3 27 59 00 1D 2D 44,10073,11588,61.52,29,2.9,2.712,0.6152000000000001,-0.05098127678772624
125,126,2026-09-15 08:33:16.720000+00:00,0xD3,00 01 00 D3 28 26 00 1E 2D 42,10278,11586,61.44,30,3.0,2.743,0.6144,-0.04094332761934538
126,127,2026-09-15 08:33:16.743000+00:00,0xD3,00 01 00 D3 28 F3 00 22 2D 3F,10483,11583,61.32,34,3.4,2.766,0.6132,-0.05526271613227607
127,128,2026-09-15 08:33:16.757000+00:00,0xD3,00 01 00 D3 29 C0 00 21 2D 3D,10688,11581,61.24,33,3.3,2.78,0.6124,-0.04906204906204614
128,129,2026-09-15 08:33:16.779000+00:00,0xD3,00 01 00 D3 2A 8E 00 24 2D 3B,10894,11579,61.16,36,3.6,2.802,0.6115999999999999,-0.030597870597876664
129,130,2026-09-15 08:33:16.794000+00:00,0xD3,00 01 00 D3 2B 5B 00 25 2D 3A,11099,11578,61.12,37,3.7,2.817,0.6112,-0.022178588125290055
130,131,2026-09-15 08:33:16.825000+00:00,0xD3,00 01 00 D3 2C 29 00 26 2D 39,11305,11577,61.08,38,3.8,2.848,0.6108,-0.0042075736325379864
131,132,2026-09-15 08:33:16.840000+00:00,0xD3,00 01 00 D3 2C F7 00 24 2D 39,11511,11577,61.08,36,3.6,2.863,0.6108,0.0
132,133,2026-09-15 08:33:16.854000+00:00,0xD3,00 01 00 D3 2D C4 00 24 2D 39,11716,11577,61.08,36,3.6,2.877,0.6108,-8.881784197001252e-16
133,134,2026-09-15 08:33:16.886000+00:00,0xD3,00 01 00 D3 2E 91 00 26 2D 39,11921,11577,61.08,38,3.8,2.909,0.6108,1.7763568394002505e-15
134,135,2026-09-15 08:33:16.911000+00:00,0xD3,00 01 00 D3 2F 5E 00 24 2D 39,12126,11577,61.08,36,3.6,2.934,0.6108,0.02024291497976094
135,136,2026-09-15 08:33:16.924000+00:00,0xD3,00 01 00 D3 30 2B 00 24 2D 3A,12331,11578,61.12,36,3.6,2.947,0.6112,0.032847152847148564
136,137,2026-09-15 08:33:16.946000+00:00,0xD3,00 01 00 D3 30 F8 00 22 2D 3C,12536,11580,61.2,34,3.4,2.969,0.612,0.02978468899522113
137,138,2026-09-15 08:33:16.962000+00:00,0xD3,00 01 00 D3 31 C5 00 20 2D 3D,12741,11581,61.24,32,3.2,2.985,0.6124,0.02101532567050146
138,139,2026-09-15 08:33:16.991000+00:00,0xD3,00 01 00 D3 32 94 00 1D 2D 3E,12948,11582,61.28,29,2.9,3.014,0.6128,0.03985370950888267
139,140,2026-09-15 08:33:17.006000+00:00,0xD3,00 01 00 D3 33 61 00 1F 2D 40,13153,11584,61.36,31,3.1,3.029,0.6136,0.03515151515151782
140,141,2026-09-15 08:33:17.035000+00:00,0xD3,00 01 00 D3 34 2E 00 1E 2D 40,13358,11584,61.36,30,3.0,3.058,0.6136,0.01757575757575225
141,142,2026-09-15 08:33:17.050000+00:00,0xD3,00 01 00 D3 34 FB 00 1A 2D 41,13563,11585,61.4,26,2.6,3.073,0.614,0.01777777777777967
142,143,2026-09-15 08:33:17.080000+00:00,0xD3,00 01 00 D3 35 C8 00 1A 2D 41,13768,11585,61.4,26,2.6,3.103,0.614,0.01948051948052054
143,144,2026-09-15 08:33:17.094000+00:00,0xD3,00 01 00 D3 36 95 00 1B 2D 42,13973,11586,61.44,27,2.7,3.117,0.6144,0.014778325123153024
144,145,2026-09-15 08:33:17.109000+00:00,0xD3,00 01 00 D3 37 62 00 1B 2D 42,14178,11586,61.44,27,2.7,3.132,0.6144,0.0
145,146,2026-09-15 08:33:17.124000+00:00,0xD3,00 01 00 D3 38 2F 00 1C 2D 42,14383,11586,61.44,28,2.8,3.147,0.6144,0.0042075736325433155
146,147,2026-09-15 08:33:17.155000+00:00,0xD3,00 01 00 D3 38 FE 00 19 2D 43,14590,11587,61.48,25,2.5,3.178,0.6148,0.014617511520739868
147,148,2026-09-15 08:33:17.180000+00:00,0xD3,00 01 00 D3 39 CB 00 17 2D 44,14795,11588,61.52,23,2.3,3.203,0.6152000000000001,0.005743589743591571
148,149,2026-09-15 08:33:17.194000+00:00,0xD3,00 01 00 D3 3A 98 00 17 2D 44,15000,11588,61.52,23,2.3,3.217,0.6152000000000001,0.00761904761904475
149,150,2026-09-15 08:33:17.215000+00:00,0xD3,00 01 00 D3 3B 65 00 14 2D 45,15205,11589,61.56,20,2.0,3.238,0.6156,0.020100250626565952
150,151,2026-09-15 08:33:17.234000+00:00,0xD3,00 01 00 D3 3C 32 00 14 2D 46,15410,11590,61.6,20,2.0,3.257,0.616,0.02418988648090803
151,152,2026-09-15 08:33:17.249000+00:00,0xD3,00 01 00 D3 3C FF 00 12 2D 47,15615,11591,61.64,18,1.8,3.272,0.6164000000000001,0.02253908692933493
152,153,2026-09-15 08:33:17.275000+00:00,0xD3,00 01 00 D3 3D CC 00 11 2D 48,15820,11592,61.68,17,1.7,3.298,0.6168,0.00586080586080584
153,154,2026-09-15 08:33:17.291000+00:00,0xD3,00 01 00 D3 3E 99 00 12 2D 48,16025,11592,61.68,18,1.8,3.314,0.6168,1.7763568394002505e-15
154,155,2026-09-15 08:33:17.320000+00:00,0xD3,00 01 00 D3 3F 68 00 11 2D 48,16232,11592,61.68,17,1.7,3.343,0.6168,0.008592592592593817
155,156,2026-09-15 08:33:17.345000+00:00,0xD3,00 01 00 D3 40 35 00 11 2D 49,16437,11593,61.72,17,1.7,3.368,0.6172,0.00600000000000378
156,157,2026-09-15 08:33:17.360000+00:00,0xD3,00 01 00 D3 41 02 00 12 2D 49,16642,11593,61.72,18,1.8,3.383,0.6172,-1.7763568394002505e-15
157,158,2026-09-15 08:33:17.380000+00:00,0xD3,00 01 00 D3 41 CF 00 11 2D 49,16847,11593,61.72,17,1.7,3.403,0.6172,3.552713678800501e-15
158,159,2026-09-15 08:33:17.399000+00:00,0xD3,00 01 00 D3 42 9C 00 12 2D 49,17052,11593,61.72,18,1.8,3.422,0.6172,0.0
