,t,acc
186,1.7652307692310387,8.754139
187,1.7748461538462834,8.763529
188,1.784461538461528,8.774295
189,1.7940769230772275,8.735955
190,1.803692307692927,8.721452
191,1.813307692307717,8.695745
192,1.8220000000001164,8.626264
193,1.831615384615361,8.650143
194,1.8412307692310603,8.6147175
195,1.8508461538463048,8.581371
196,1.86046153846155,8.560028
197,1.8700769230772492,8.540352
198,1.879692307692494,8.508431
199,1.8893076923077388,8.571948
200,1.8979999999996835,8.543657
201,1.907615384614928,8.5521
202,1.917230769230628,8.5769005
203,1.9268461538458723,8.576616
204,1.936461538461117,8.56536
205,1.9460769230768165,8.603329
206,1.9556923076920607,8.606539
207,1.9653076923073056,8.665348
208,1.973999999999705,8.649506
209,1.98361538461495,8.672275
210,1.9932307692306492,8.671435
211,2.002846153845894,8.632725
212,2.012461538460684,8.633394
213,2.0220769230768383,8.670412
214,2.031692307692083,8.692393
215,2.041307692307328,8.728202
216,2.049999999999727,8.698952
217,2.059615384614972,8.725391
218,2.0692307692306717,8.709126
219,2.078846153845916,8.7011
220,2.0884615384611607,8.689401
221,2.09807692307686,8.644105
222,2.107692307692105,8.669718
223,2.117307692307349,8.657688
224,2.125999999999749,8.61207
225,2.1356153846149937,8.587602
226,2.145230769230693,8.600062
227,2.154846153845938,8.593664
228,2.1644615384611825,8.599954
229,2.174076923076882,8.597527
230,2.183692307692126,8.652456
231,2.1933076923073718,8.625232
232,2.201999999999771,8.625817
233,2.2116153846150155,8.673228
234,2.221230769230715,8.662431
235,2.23084615384596,8.59241
236,2.2404615384612043,8.633201
237,2.250076923076904,8.642811
238,2.2596923076916937,8.644303
239,2.269307692307393,8.589146
240,2.2779999999997926,8.558751
241,2.2876153846150373,8.563477
242,2.2972307692307368,8.584764
243,2.306846153845981,8.565562
244,2.316461538461226,8.585677
245,2.3260769230769256,8.597785
246,2.3356923076921703,8.592145
247,2.345307692307415,8.595128
248,2.353000000000065,8.655435
249,2.36261538461531,8.63454
250,2.3722307692310096,8.603473
251,2.3818461538462543,8.6250305
252,2.391461538461499,8.637946
253,2.4010769230771984,8.591639
254,2.410692307692443,8.617777
255,2.420307692307688,8.564464
256,2.4290000000000878,8.596909
257,2.438615384615332,8.541011
258,2.4482307692310314,8.565537
259,2.457846153846276,8.5624485
260,2.467461538461521,8.566012
261,2.4770769230772203,8.55346
262,2.48669230769292,8.493776
263,2.4963076923077097,8.548569
264,2.505999999999858,8.566439
265,2.515615384615103,8.547837
266,2.5252307692308023,8.5634365
267,2.534846153846047,8.629756
268,2.544461538461292,8.616604
269,2.554076923076991,8.640056
270,2.563692307692236,8.66367
271,2.573307692307935,8.643389
272,2.58199999999988,8.643599
273,2.5916153846151246,8.639745
274,2.601230769230824,8.648527
275,2.6108461538460688,8.644974
276,2.620461538461313,8.59682
277,2.630076923077013,8.611557
278,2.6396923076922576,8.5975895
279,2.649307692307957,8.604309
280,2.656999999999698,8.579128
281,2.6666153846149427,8.570901
282,2.676230769230642,8.538953
283,2.685846153845887,8.536933
284,2.695461538461132,8.495379
285,2.705076923076831,8.551252
286,2.714692307692076,8.535581
287,2.7243076923073204,8.5375395
288,2.73299999999972,8.494272
289,2.742615384614965,8.557326
290,2.752230769230664,8.526096
291,2.7618461538459087,8.558331
292,2.771461538460698,8.564437
293,2.781076923076853,8.556893
294,2.790692307692097,8.556423
295,2.8003076923073422,8.5974
296,2.8089999999997417,8.583503
297,2.8186153846149864,8.594563
298,2.828230769230686,8.600907
299,2.8378461538459305,8.593075
300,2.8474615384611752,8.634815
301,2.8570769230768747,8.632418
302,2.86669230769212,8.655766
303,2.876307692307364,8.636676
304,2.8859999999999677,8.646587
305,2.8956153846156667,8.653177
306,2.9052307692309114,8.639949
307,2.914846153846156,8.655999
308,2.924461538460946,8.681784
309,2.9340769230771,8.646621
310,2.943692307692345,8.61337
311,2.9533076923080444,8.605616
312,2.9609999999997854,8.589272
313,2.97061538461503,8.599571
314,2.980230769230729,8.572727
315,2.989846153845974,8.564125
316,2.999461538461219,8.594297
317,3.0090769230769183,8.591726
318,3.018692307692163,8.585126
319,3.028307692307408,8.586964
320,3.036999999999807,8.573259
321,3.046615384615052,8.589727
322,3.0562307692307518,8.620098
323,3.065846153845996,8.6144
324,3.0754615384612407,8.61638
325,3.08507692307694,8.627454
326,3.094692307692185,8.615769
327,3.104307692307429,8.646489
328,3.112999999999829,8.633554
329,3.1226153846150737,8.66338
330,3.132230769230773,8.629831
331,3.141846153846018,8.628355
332,3.1514615384612625,8.650314
333,3.161076923076962,8.644192
334,3.1706923076922067,8.631922
335,3.180307692307452,8.649021
336,3.188999999999851,8.636637
337,3.1986153846150955,8.635488
338,3.208230769230795,8.621896
339,3.21784615384604,8.638047
340,3.2274615384612844,8.623545
341,3.237076923076984,8.595206
342,3.2466923076922285,8.608101
343,3.256307692307928,8.6343975
344,3.264000000000124,8.651851
345,3.2736153846153684,8.648415
346,3.283230769231068,8.623369
347,3.2928461538463125,8.6331005
348,3.302461538461557,8.659048
349,3.3120769230772567,8.658111
350,3.3216923076925013,8.673042
351,3.331307692307746,8.648067
352,3.3409999999998945,8.66536
353,3.350615384615139,8.630863
354,3.360230769230838,8.64624
355,3.3698461538460838,8.634314
356,3.379461538461328,8.676737
357,3.3890769230770275,8.661077
358,3.398692307692272,8.666003
359,3.408307692307972,8.606105
360,3.4169999999999163,8.672503
361,3.426615384615616,8.6366625
362,3.4362307692308605,8.648567
363,3.445846153846105,8.618787
364,3.455461538460895,8.573703
365,3.4650769230770493,8.599122
366,3.474692307692294,8.613087
367,3.4843076923079934,8.580763
368,3.4919999999997344,8.592563
369,3.501615384614979,8.586842
370,3.5112307692306786,8.615565
371,3.5208461538459237,8.618477
372,3.530461538461168,8.605599
373,3.5400769230768674,8.588046
374,3.549692307692112,8.616266
375,3.5593076923073568,8.615607
376,3.5679999999997563,8.620876
377,3.577615384615001,8.631546
378,3.5872307692307004,8.606759
379,3.596846153845945,8.659269
380,3.6064615384611898,8.643066
381,3.616076923076889,8.641015
382,3.625692307691679,8.663522
383,3.6353076923073786,8.6547
384,3.643999999999778,8.651613
385,3.653615384615023,8.643762
386,3.663230769230722,8.628543
387,3.672846153845967,8.605563
388,3.682461538461212,8.59313
389,3.692076923076911,8.571597
390,3.701692307692156,8.567488
391,3.7113076923074,8.564849
392,3.7199999999998,8.614256
393,3.7296153846150446,8.589028
394,3.739230769230744,8.585394
395,3.7488461538459887,8.583116
396,3.7584615384612334,8.577465
397,3.768076923076933,8.581297
398,3.7776923076921776,8.601776
399,3.7873076923074223,8.572006
400,3.7959999999998217,8.587563
401,3.8056153846150655,8.614228
402,3.815230769230766,8.631976
403,3.8248461538460106,8.653067
404,3.8344615384612553,8.596778
405,3.8440769230769543,8.683685
406,3.8536923076922,8.652408
407,3.863307692307444,8.6142025
408,3.871999999999844,8.659527
409,3.881615384615088,8.652664
410,3.891230769230788,8.680928
411,3.900846153846032,8.667526
412,3.910461538461277,8.690387
413,3.920076923076977,8.657672
414,3.929692307692221,8.653131
415,3.9393076923079207,8.671233
416,3.9479999999998654,8.605325
417,3.95761538461511,8.614464
418,3.9672307692308095,8.57139
419,3.976846153846054,8.57797
420,3.986461538461299,8.570572
421,3.9960769230769984,8.593191
422,4.005692307692243,8.578935
423,4.015307692307943,8.564812
424,4.023999999999887,8.571646
425,4.033615384615132,8.595487
426,4.043230769230831,8.595488
427,4.052846153846076,8.623287
428,4.062461538461321,8.60928
429,4.07207692307702,8.565269
430,4.081692307692265,8.590075
431,4.091307692307964,8.579318
432,4.098999999999705,8.604103
433,4.10861538461495,8.597033
434,4.1182307692306495,8.62309
435,4.127846153845894,8.643674
436,4.137461538460684,8.627295
437,4.147076923076838,8.644185
438,4.156692307692083,8.644771
439,4.166307692307328,8.645884
440,4.175999999999931,8.631327
441,4.18561538461563,8.616393
442,4.195230769230875,8.620212
443,4.20484615384612,8.611477
444,4.21446153846091,8.611304
445,4.224076923077064,8.552269
446,4.2336923076923085,8.561532
447,4.243307692308008,8.574312
448,4.251999999999953,8.564072
449,4.261615384615652,8.581824
450,4.271230769230897,8.582206
451,4.2808461538461415,8.575584
452,4.290461538460932,8.602879
453,4.300076923077086,8.605749
454,4.30969230769233,8.614854
455,4.31930769230803,8.549097
456,4.327999999999975,8.5873995
457,4.337615384615674,8.559367
458,4.347230769230919,8.606531
459,4.356846153846163,8.528023
460,4.366461538460953,8.552123
461,4.376076923077108,8.595172
462,4.385692307692352,8.542075
463,4.395307692308052,8.562499
464,4.402999999999793,8.572325
465,4.412615384615037,8.529013
466,4.422230769230737,8.544981
467,4.4318461538459815,8.524905
468,4.441461538461226,8.553406
469,4.451076923076926,8.570315
470,4.46069230769217,8.506858
471,4.470307692307415,8.532295
472,4.478999999999815,8.553939
473,4.488615384615059,8.486873
474,4.498230769230759,8.484565
475,4.507846153846003,8.515354
476,4.517461538461248,8.466478
477,4.527076923076947,8.586871
478,4.536692307692192,8.540177
479,4.546307692307437,8.548429
480,4.554999999999836,8.520658
481,4.564615384615081,8.474866
482,4.57423076923078,8.489317
483,4.583846153846025,8.41199
484,4.59346153846127,8.335508
485,4.603076923076969,8.358157
486,4.612692307692214,8.324597
487,4.622307692307913,8.312374
488,4.632000000000062,8.331549
489,4.6416153846153065,8.375951
490,4.651230769231006,8.353784
491,4.660846153846251,8.292396
492,4.670461538461495,8.234179
493,4.680076923077195,8.239915
494,4.68969230769244,8.108218
495,4.699307692307684,8.032868
496,4.70699999999988,7.965376
497,4.716615384615125,7.8697424
498,4.726230769230824,7.8015018
499,4.735846153846069,7.719636
500,4.7454615384613135,7.656555
501,4.755076923077013,7.56022
502,4.764692307692258,7.5239973
503,4.774307692307957,7.437631
504,4.782999999999902,7.432137
505,4.7926153846151465,7.3109913
506,4.802230769230846,7.1945667
507,4.811846153846091,7.123793
508,4.8214615384608805,6.980146
509,4.831076923077035,6.890708
510,4.840692307692279,6.7622023
511,4.850307692307979,6.6652036
512,4.858999999999924,6.6295257
513,4.868615384615623,6.5721474
514,4.878230769230868,6.555514
515,4.887846153846112,6.5066533
516,4.897461538460902,6.541481
517,4.907076923077057,6.49298
518,4.916692307692301,6.4902754
519,4.926307692308001,6.4374576
520,4.934999999999945,6.4775157
521,4.944615384615645,6.496097
522,4.95423076923089,6.514361
523,4.963846153846134,6.480445
524,4.973461538460924,6.556682
525,4.983076923077078,6.5543084
526,4.992692307692323,6.657881
527,5.002307692308023,6.84128
528,5.010999999999967,7.0391607
529,5.020615384615667,7.1410117
530,5.030230769230911,7.379681
531,5.039846153846156,7.5980043
532,5.049461538460946,7.7441797
533,5.0590769230771,7.875635
534,5.068692307692345,7.9943113
535,5.078307692308044,8.093517
536,5.086999999999989,8.160676
537,5.0966153846156885,8.134579
538,5.106230769230933,8.220935
539,5.115846153846178,8.309139
540,5.125461538460968,8.283941
541,5.135076923077122,8.259816
542,5.144692307692367,8.188918
543,5.154307692308066,8.157918
544,5.163000000000011,8.238339
545,5.17261538461571,8.273404
546,5.182230769230955,8.214338
547,5.1918461538462,8.250319
548,5.20146153846099,8.359909
549,5.211076923076689,8.316933
550,5.220692307692389,8.343623
551,5.230307692308088,8.25176
552,5.239000000000033,8.25497
553,5.248615384615732,8.225858
554,5.258230769230977,8.238845
555,5.267846153846222,8.233683
556,5.277461538461466,8.208243
557,5.287076923077166,8.118191
558,5.29669230769241,8.175287
559,5.30630769230811,8.2441635
560,5.313999999999851,8.242223
561,5.323615384615096,8.347352
562,5.333230769230795,8.344141
563,5.34284615384604,8.381219
564,5.352461538461284,8.394567
565,5.362076923076984,8.5752945
566,5.3716923076922285,8.720412
567,5.381307692307928,8.902439
568,5.389999999999873,8.997838
569,5.399615384615117,9.062637
570,5.409230769230817,9.122921
571,5.4188461538460615,9.195035
572,5.428461538461306,9.146584
573,5.438076923077006,9.08222
574,5.44769230769225,8.926717
575,5.45730769230795,8.900062
576,5.467000000000098,8.999707
577,5.476615384615343,9.018212
578,5.486230769231042,8.983506
579,5.495846153846287,9.129958
580,5.505461538461532,9.297076
581,5.515076923077231,9.458763
582,5.524692307692931,9.529195
583,5.534307692307721,9.457049
584,5.541999999999916,9.351235
585,5.551615384615616,9.291366
586,5.5612307692308605,9.31277
587,5.570846153846105,9.211363
588,5.580461538460895,9.130472
589,5.590076923077049,9.04928
590,5.599692307692294,8.97151
591,5.609307692307993,8.919452
592,5.617999999999938,8.960557
593,5.627615384615638,9.025708
594,5.637230769230882,8.971773
595,5.646846153846127,8.996671
596,5.656461538460917,9.119972
597,5.666076923077071,9.11814
598,5.675692307692316,9.16663
599,5.685307692308015,9.123217
600,5.69399999999996,9.199406
601,5.703615384615659,9.298882
602,5.713230769230904,9.307912
603,5.722846153846149,9.289391
604,5.732461538460939,9.320144
605,5.742076923077093,9.293888
606,5.751692307692338,9.413434
607,5.761307692308037,9.489296
608,5.769999999999982,9.473029
609,5.779615384615681,9.567622
610,5.789230769230926,9.441134
611,5.798846153846171,9.611856
612,5.808461538460961,9.857194
613,5.818076923077115,10.012624
614,5.82769230769236,10.1261835
615,5.837307692308059,10.298215
616,5.8449999999998,10.568134
617,5.854615384615045,10.732612
618,5.864230769230744,10.907024
619,5.873846153845989,11.271608
620,5.883461538461233,11.607722
621,5.893076923076933,11.855816
622,5.902692307692178,12.168395
623,5.912307692307422,12.530783
624,5.9220000000000255,12.797543
625,5.931615384615725,13.129599
626,5.94123076923097,13.557053
627,5.950846153846214,13.930438
628,5.960461538461459,14.132565
629,5.970076923077158,14.314196
630,5.979692307692403,14.490977
631,5.989307692308103,14.5675125
632,5.998000000000047,14.555909
633,6.007615384615292,14.476345
634,6.017230769230991,14.507904
635,6.026846153846236,14.440246
636,6.036461538461481,14.471816
637,6.04607692307718,14.438777
638,6.055692307692425,14.385051
639,6.065307692308124,14.3933325
640,6.074000000000069,14.2367935
641,6.083615384615314,14.0632105
642,6.093230769231013,13.83594
643,6.102846153846258,13.5681
644,6.112461538461503,13.271245
645,6.122076923077202,12.974218
646,6.131692307692447,12.709955
647,6.141307692307692,12.427268
648,6.148999999999887,12.021938
649,6.158615384615132,11.64756
650,6.168230769230831,11.320623
651,6.177846153846076,11.077609
652,6.187461538461321,10.816494
653,6.19707692307702,10.526562
654,6.206692307692265,10.452442
655,6.216307692307964,10.5553665
656,6.224999999999909,10.618036
657,6.234615384615154,10.672536
658,6.244230769230853,10.708302
659,6.253846153846098,10.869195
660,6.263461538460888,10.9704
661,6.273076923077042,11.061892
662,6.282692307692287,11.178194
663,6.292307692307986,11.076437
664,6.30199999999968,10.849571
665,6.3116153846149246,10.638069
666,6.321230769230624,10.495774
667,6.330846153845869,10.251211
668,6.340461538461113,9.990461
669,6.350076923076813,9.76374
670,6.3596923076920575,9.623869
671,6.369307692307302,9.45837
672,6.377999999999702,9.280031
673,6.387615384614946,9.084649
674,6.397230769230646,9.06937
675,6.4068461538458905,8.954587
676,6.4164615384606805,8.75618
677,6.426076923076835,8.519225
678,6.435692307692079,8.3291025
679,6.445307692307324,8.194327
680,6.452999999999975,7.9270616
681,6.462615384615674,7.6877503
682,6.472230769230919,7.45944
683,6.481846153846163,7.204787
684,6.491461538460953,6.877812
685,6.501076923077108,6.5287557
686,6.510692307692352,6.153125
687,6.520307692308052,5.767973
688,6.528999999999996,5.333554
689,6.538615384615696,5.039509
690,6.5482307692309405,4.7270865
691,6.557846153846185,4.417767
692,6.567461538460975,3.9772182
693,6.577076923077129,3.6364684
694,6.586692307692374,3.2721357
695,6.5963076923080735,2.9435236
696,6.605000000000018,2.694368
697,6.614615384615718,2.495789
698,6.624230769230962,2.3124661
699,6.633846153846207,2.102838
700,6.643461538460997,1.8362088
701,6.653076923076696,1.6939706
702,6.662692307692396,1.4531962
703,6.672307692308095,1.359224
704,6.68100000000004,1.237227
705,6.690615384615285,1.1617408
706,6.700230769230984,1.0931149
707,6.709846153846229,1.1031367
708,6.7194615384614735,1.1937399
709,6.729076923077173,1.277644
710,6.738692307692418,1.393912
711,6.748307692308117,1.482006
712,6.757000000000062,1.7454675
713,6.7666153846153065,2.011423
714,6.776230769231006,2.2657273
715,6.785846153846251,2.631292
716,6.795461538461495,3.0468283
717,6.805076923077195,3.3865914
718,6.81469230769244,3.6777039
719,6.824307692307684,4.105272
720,6.833000000000084,4.380358
721,6.842615384615328,4.790526
722,6.852230769231028,5.196783
723,6.8618461538462725,5.5086923
724,6.871461538461517,5.6508
725,6.881076923077217,5.816779
726,6.890692307692916,5.9670234
727,6.900307692307706,6.1301694
728,6.9090000000001055,6.1141973
729,6.91861538461535,6.2242813
730,6.92823076923105,6.287448
731,6.937846153846294,6.43833
732,6.947461538461539,6.61727
733,6.957076923077239,6.688137
734,6.966692307692483,6.8477917
735,6.976307692307728,7.043813
736,6.985000000000127,7.231784
737,6.994615384615372,7.2856126
738,7.004230769231072,7.368627
739,7.013846153846316,7.4738784
740,7.023461538461561,7.467859
741,7.03307692307726,7.5219507
742,7.042692307692505,7.435545
743,7.05230769230775,7.6170654
744,7.059999999999945,7.7827954
745,7.069615384615645,8.077015
746,7.07923076923089,8.284995
747,7.088846153846134,8.587901
748,7.098461538460924,8.964175
749,7.108076923077078,9.343039
750,7.117692307692323,9.584089
751,7.127307692308023,9.818872
752,7.136999999999716,10.041256
753,7.146615384614961,10.271809
754,7.15623076923066,10.462053
755,7.165846153845905,10.611072
756,7.175461538460695,10.802191
757,7.185076923076849,10.86873
758,7.194692307692094,11.124693
759,7.204307692307339,11.241851
760,7.212999999999738,11.264536
761,7.222615384614983,11.283463
762,7.232230769230682,11.298636
763,7.241846153845927,11.169827
764,7.251461538461172,11.091226
765,7.261076923076871,11.050134
766,7.270692307692116,11.121622
767,7.28030769230736,11.255408
768,7.28899999999976,11.279946
769,7.298615384615005,11.28167
770,7.308230769230704,11.408968
771,7.317846153845949,11.696559
772,7.327461538461193,11.852301
773,7.337076923076893,11.945859
774,7.346692307691683,11.938842
775,7.356307692307382,12.155487
776,7.364000000000033,12.576407
777,7.373615384615732,12.820408
778,7.383230769230977,13.147952
779,7.392846153846222,13.632192
780,7.402461538461466,14.031383
781,7.412076923077166,14.393627
782,7.42169230769241,14.703558
783,7.43130769230811,14.998316
784,7.440000000000055,15.27167
785,7.449615384615299,15.551959
786,7.459230769230999,15.742843
787,7.468846153846243,15.85992
788,7.478461538461488,16.023678
789,7.4880769230771875,16.101326
790,7.497692307692432,16.075548
791,7.507307692308132,16.033478
792,7.516000000000076,15.848754
793,7.525615384615321,15.532564
794,7.5352307692310205,15.190283
795,7.544846153846265,14.826324
796,7.55446153846151,14.430693
797,7.564076923077209,14.054105
798,7.573692307692454,13.729494
799,7.583307692307699,13.442314
800,7.592000000000098,13.2552805
801,7.601615384615343,13.040788
802,7.611230769231042,12.820401
803,7.620846153846287,12.666888
804,7.630461538461532,12.361409
805,7.640076923077231,12.161402
806,7.649692307692931,11.991753
807,7.659307692307721,11.874603
808,7.66800000000012,11.730991
809,7.677615384615365,11.525612
810,7.687230769231064,11.437402
811,7.696846153846309,11.295562
812,7.706461538461554,11.127333
813,7.716076923077253,11.04617
814,7.725692307692498,10.971876
815,7.735307692307742,10.909031
816,7.743999999999687,10.881462
817,7.753615384614932,10.8181305
818,7.763230769230631,10.74085
819,7.772846153845876,10.709036
820,7.782461538461121,10.491354
821,7.79207692307682,10.428615
822,7.801692307692065,10.290641
823,7.811307692307309,10.140406
824,7.819999999999709,10.010144
825,7.829615384614954,9.753312
826,7.839230769230653,9.398853
827,7.848846153845898,9.25415
828,7.858461538460688,8.997951
829,7.868076923076842,8.707057
830,7.877692307692087,8.4001
831,7.887307692307331,8.039294
832,7.894999999999982,7.625874
833,7.904615384615681,7.341233
834,7.914230769230926,7.041734
835,7.923846153846171,6.6985874
836,7.933461538460961,6.44207
837,7.943076923077115,6.2270684
838,7.952692307692359,6.0217977
839,7.962307692308059,6.011689
840,7.971000000000004,5.9369297
841,7.980615384615703,5.7963405
842,7.990230769230948,5.643031
843,7.999846153846192,5.459538
844,8.009461538460982,5.255695
845,8.019076923076682,5.005648
846,8.028692307692381,4.7991133
847,8.03830769230808,4.6474576
848,8.047999999999774,4.3438783
849,8.05761538461502,4.0037003
850,8.067230769230719,3.6957104
851,8.076846153845963,3.3823304
852,8.086461538461208,3.1085966
853,8.096076923076907,2.8311741
854,8.105692307691697,2.6033735
855,8.115307692307397,2.4236689
856,8.123999999999796,2.2896447
857,8.133615384615041,2.0704207
858,8.14323076923074,1.9751556
859,8.152846153845985,1.8280971
860,8.16246153846123,1.8200636
861,8.17207692307693,1.7510027
862,8.181692307692174,1.7627689
863,8.191307692307419,1.7302045
864,8.19900000000007,1.749019
865,8.208615384615314,1.7716208
866,8.218230769231013,1.828943
867,8.227846153846258,1.9510568
868,8.237461538461503,2.059831
869,8.247076923077202,2.2121825
870,8.256692307692447,2.286729
871,8.266307692307691,2.3610291
872,8.275000000000091,2.5253685
873,8.284615384615336,2.7090025
874,8.294230769231035,2.9845538
875,8.30384615384628,3.1772623
876,8.313461538461524,3.4542005
877,8.323076923077224,3.7424405
878,8.332692307692923,4.0307393
879,8.342307692307713,4.2526274
880,8.351000000000113,4.5860906
881,8.360615384615357,4.8420024
882,8.370230769231057,5.0809665
883,8.379846153846302,5.2922497
884,8.389461538461546,5.5938096
885,8.399076923077246,5.782785
886,8.40869230769249,6.0704355
887,8.418307692307735,6.2298603
888,8.427999999999884,6.4366837
889,8.437615384615128,6.710718
890,8.447230769230828,7.00274
891,8.456846153846072,7.216091
892,8.466461538461317,7.4954495
893,8.476076923077017,7.6812024
894,8.485692307692261,7.8671317
895,8.49530769230796,7.9603424
896,8.502999999999702,8.184491
897,8.512615384614946,8.363274
898,8.522230769230646,8.636426
899,8.53184615384589,8.819712
900,8.54146153846068,9.002378
901,8.551076923076835,9.208721
902,8.56069230769208,9.368307
903,8.570307692307324,9.64189
904,8.578999999999724,9.977235
905,8.588615384614968,10.28337
906,8.598230769230668,10.4706335
907,8.607846153845912,10.683131
908,8.617461538461157,10.776655
909,8.627076923076856,10.924482
910,8.636692307692101,11.042252
911,8.646307692307346,11.281164
912,8.654999999999745,11.593228
913,8.66461538461499,11.66144
914,8.67423076923069,11.721663
915,8.683846153845934,11.738186
916,8.693461538461179,11.710933
917,8.703076923076878,11.649652
918,8.712692307692123,11.501217
919,8.722307692307368,11.393851
920,8.730999999999767,11.29362
921,8.740615384615012,11.209013
922,8.750230769230711,11.078958
923,8.759846153845956,11.160962
924,8.7694615384612,11.33021
925,8.7790769230769,11.730878
926,8.78869230769169,11.830773
927,8.79830769230739,11.91659
928,8.80600000000004,12.016505
929,8.815615384615285,12.056522
930,8.825230769230984,12.141779
931,8.834846153846229,12.102937
932,8.844461538461474,12.154824
933,8.854076923077173,12.307325
934,8.863692307692418,12.523769
935,8.873307692308117,12.950018
936,8.88299999999981,13.343968
937,8.892615384615056,13.810751
938,8.902230769230755,14.331049
939,8.911846153846,14.820823
940,8.921461538461244,15.283319
941,8.931076923076944,15.694405
942,8.940692307692188,16.082174
943,8.950307692307433,16.30526
944,8.958999999999833,16.29696
945,8.968615384615077,16.164255
946,8.978230769230777,15.955067
947,8.987846153846021,15.575127
948,8.997461538461266,15.129479
949,9.007076923076966,14.728015
950,9.01669230769221,14.455118
951,9.026307692307457,14.133728
952,9.034999999999854,13.848136
953,9.0446153846151,13.621753
954,9.0542307692308,13.521948
955,9.063846153846043,13.31191
956,9.073461538461288,13.132744
957,9.083076923076987,12.88514
958,9.092692307692232,12.55182
959,9.102307692307932,12.106909
960,9.110000000000127,11.830899
961,9.119615384615372,11.526866
962,9.129230769231071,11.364555
963,9.138846153846316,11.17364
964,9.14846153846156,10.909708
965,9.15807692307726,10.816545
966,9.167692307692503,10.756751
967,9.17730769230775,10.750869
968,9.185999999999694,10.63811
969,9.19561538461494,10.568549
970,9.20523076923064,10.604363
971,9.214846153845883,10.589509
972,9.224461538461128,10.524372
973,9.234076923076827,10.506046
974,9.243692307692072,10.463284
975,9.253307692307317,10.439899
976,9.261999999999716,10.27625
977,9.27161538461496,10.193428
978,9.28123076923066,10.122795
979,9.290846153845903,10.002996
980,9.300461538460697,9.834443
981,9.31007692307685,9.609212
982,9.319692307692094,9.436689
983,9.32930769230734,9.176656
984,9.338999999999942,8.903911
985,9.34861538461564,8.688229
986,9.358230769230886,8.494382
987,9.36784615384613,8.194924
988,9.37746153846092,8.0227375
989,9.387076923077077,7.7739334
990,9.39669230769232,7.535678
991,9.40630769230802,7.228357
992,9.41399999999976,7.0044646
993,9.423615384615005,6.773791
994,9.433230769230704,6.559408
995,9.442846153845949,6.358912
996,9.452461538461192,6.097519
997,9.462076923076893,5.80838
998,9.471692307691685,5.63344
999,9.481307692307382,5.491484
1000,9.489999999999782,5.325965
1001,9.499615384615026,5.0957294
1002,9.509230769230726,4.9453044
1003,9.51884615384597,4.799598
1004,9.528461538461215,4.6716576
1005,9.538076923076916,4.445179
1006,9.54769230769216,4.2519193
1007,9.557307692307404,3.9686427
1008,9.565999999999804,3.7357864
1009,9.575615384615048,3.601858
1010,9.585230769230748,3.3797784
1011,9.594846153845992,3.0767515
1012,9.604461538461235,2.9237146
1013,9.614076923076937,2.7900405
1014,9.62369230769218,2.544507
1015,9.633307692307426,2.5459697
1016,9.641000000000076,2.4445043
1017,9.65061538461532,2.4075956
1018,9.66023076923102,2.3323026
1019,9.669846153846263,2.4457972
1020,9.67946153846151,2.4328074
1021,9.68907692307721,2.600309
1022,9.698692307692454,2.6675017
1023,9.7083076923077,2.7662604
1024,9.717999999999847,2.9424992
1025,9.727615384615092,3.060712
1026,9.737230769230791,3.2463002
1027,9.746846153846036,3.478199
1028,9.75646153846128,3.68873
1029,9.76607692307698,3.9078286
1030,9.775692307692225,4.0676413
1031,9.785307692307924,4.1508465
1032,9.793999999999867,4.339002
1033,9.803615384615114,4.5768504
1034,9.813230769230811,4.770027
1035,9.822846153846058,4.928096
1036,9.832461538461304,5.0675683
1037,9.842076923077002,5.0503855
1038,9.851692307692248,5.064394
1039,9.861307692307946,5.14576
1040,9.86999999999989,5.2228513
1041,9.879615384615136,5.288707
1042,9.889230769230837,5.2718987
1043,9.89884615384608,5.4122176
1044,9.908461538461324,5.568696
1045,9.918076923077024,5.695351
1046,9.927692307692269,5.930198
1047,9.937307692307968,6.072923
1048,9.944999999999707,6.3232126
1049,9.954615384614954,6.6074185
1050,9.964230769230651,6.803272
1051,9.973846153845898,7.0850787
1052,9.983461538460688,7.3623877
1053,9.993076923076842,7.5191755
1054,10.002692307692088,7.5472946
1055,10.012307692307331,7.535789
1056,10.02099999999973,7.765777
1057,10.030615384614975,7.9597483
1058,10.040230769230677,8.170865
1059,10.04984615384592,8.315031
1060,10.059461538461164,8.549758
1061,10.069076923076864,8.818015
1062,10.078692307692108,9.1946535
1063,10.088307692307351,9.463824
1064,10.096999999999753,9.779498
1065,10.106615384614996,10.176991
1066,10.116230769230697,10.473394
1067,10.12584615384594,10.717655
1068,10.135461538461186,10.926931
1069,10.145076923076886,11.18957
1070,10.15469230769213,11.344452
1071,10.164307692307377,11.483099
1072,10.173999999999978,11.516088
1073,10.183615384615678,11.4760895
1074,10.193230769230922,11.467943
1075,10.202846153846169,11.507032
1076,10.212461538460955,11.456918
1077,10.222076923077111,11.533946
1078,10.231692307692356,11.723144
1079,10.241307692308055,11.800127
1080,10.248999999999796,11.881251
1081,10.25861538461504,11.912107
1082,10.26823076923074,12.063856
1083,10.277846153845983,12.065324
1084,10.28746153846123,12.093117
1085,10.29707692307693,11.965555
1086,10.306692307692174,11.8159
1087,10.31630769230742,11.597062
1088,10.324999999999818,11.434127
1089,10.334615384615065,11.093048
1090,10.344230769230762,11.089803
1091,10.353846153846009,11.08405
1092,10.363461538461252,10.924196
